PDBID	SCIENTIFIC_ORGANISM	EC_NUMBER	
3p4u	Homo sapiens 	3.4.22.59	
2zmf	Homo sapiens 	3.1.4.17	
2zmf	Homo sapiens 	3.1.4.35	
1fj2	Homo sapiens 	3.1.4.39	
1saw	Homo sapiens 	3.7.1.5	
1sc8	Homo sapiens 	3.4.21.73	
2zn7	Homo sapiens 	3.1.3.48	
1lto	Homo sapiens 	3.4.21.59	
4d9r	Homo sapiens 	3.4.21.46	
1fhi	Homo sapiens 	3.6.1.29	
1sc4	Homo sapiens 	3.4.22.36	
1sc3	Homo sapiens 	3.4.22.36	
1sc1	Homo sapiens 	3.4.22.36	
4idq	Homo sapiens 	3.6.5	
4idp	Homo sapiens 	3.6.5	
4ido	Homo sapiens 	3.6.5	
4idn	Homo sapiens 	3.6.5	
3hg5	Homo sapiens 	3.2.1.22	
3hg4	Homo sapiens 	3.2.1.22	
3hg3	Homo sapiens 	3.2.1.22	
3ns7	Homo sapiens 	3.4.22.36	
1yml	Homo sapiens 	3.1.3.48	
3hg2	Homo sapiens 	3.2.1.22	
1ymk	Homo sapiens 	3.1.3.48	
3p56	Homo sapiens 	3.1.26.4	
2gfo	Homo sapiens 	3.4.19.12	
1ymd	Homo sapiens 	3.1.3.48	
2zks	Homo sapiens CTLs, NK cells	3.4.21	
2o4h	Homo sapiens 	3.5.1.15	
5pnt	Homo sapiens 	3.1.3.2	
5pnt	Homo sapiens 	3.1.3.48	
3hdz	Homo sapiens 	3.1.4.35	
4d8n	Homo sapiens 	3.4.21	
1sb1	Homo sapiens 	3.4.21.5	
2zkm	Homo sapiens 	3.1.4.11	
3nr8	Homo sapiens 	3.1.3.86	
4d8c	Homo sapiens 	3.4.23.46	
3p45	Homo sapiens 	3.4.22.59	
3nps	Homo sapiens 	3.4.21.109	
3nr2	Homo sapiens 	3.4.22.59	
3c9e	Homo sapiens 	3.4.22.38	
2o3u	Homo sapiens 	3.2.2.5	
3nr1	Homo sapiens 	3.1.7.2	
2o3t	Homo sapiens 	3.2.2.5	
2o3s	Homo sapiens 	3.2.2.5	
2o3r	Homo sapiens 	3.2.2.5	
2o53	Homo sapiens human	3.5.1.15	
2o3q	Homo sapiens 	3.2.2.5	
1fh0	Homo sapiens 	3.4.22.43	
1ffm	Homo sapiens 	3.4.21.21	
1ym9	Homo sapiens 	3.1.3.48	
2zjn	Homo sapiens 	3.4.23.46	
2zjm	Homo sapiens 	3.4.23.46	
2zjl	Homo sapiens 	3.4.23.46	
1ym4	Homo sapiens 	3.4.23.46	
2zjk	Homo sapiens 	3.4.23.46	
2zjj	Homo sapiens 	3.4.23.46	
1ym2	Homo sapiens 	3.4.23.46	
2zji	Homo sapiens 	3.4.23.46	
3nox	Homo sapiens 	3.4.14.5	
2zjh	Homo sapiens 	3.4.23.46	
1lqv	Homo sapiens 	3.4.21.69	
4d89	Homo sapiens 	3.4.23.46	
2zix	Homo sapiens 	3.1.22	
4d88	Homo sapiens 	3.4.23.46	
2ziw	Homo sapiens 	3.1.22	
2ziv	Homo sapiens ,	3.1.22	
2ziu	Homo sapiens 	3.1.22	
4d85	Homo sapiens 	3.4.23.46	
2gde	Homo sapiens 	3.4.21.5	
3c7x	Homo sapiens 	3.4.24.80	
2gdd	Homo sapiens 	3.4.21.59	
4d83	Homo sapiens 	3.4.23.46	
1yjx	Homo sapiens 	3.1.3.13	
2ziq	Homo sapiens 	3.4.21.5	
1yjv	Homo sapiens 	3.6.3.4	
1yju	Homo sapiens 	3.6.3.4	
1yjt	Homo sapiens 	3.6.3.4	
1yjr	Homo sapiens 	3.6.3.4	
2zil	Homo sapiens 	3.2.1.17	
2b8v	Homo sapiens 	3.4.23.46	
2zik	Homo sapiens 	3.2.1.17	
1lqf	Homo sapiens 	3.1.3.48	
2zij	Homo sapiens 	3.2.1.17	
1lqd	Homo sapiens 	3.4.21.6	
2b8o	Homo sapiens 	3.4.21.21	
2b8l	Homo sapiens 	3.4.23.46	
2o36	Homo sapiens 	3.4.24.15	
1lpz	Homo sapiens 	3.4.21.6	
1ff7	Homo sapiens 	3.4.21.21	
1fdp	Homo sapiens 	3.4.21.46	
2zhw	Homo sapiens 	3.4.21.5	
3p0g	Homo sapiens 	3.2.1.17	
2zhv	Homo sapiens 	3.4.23.46	
2zhu	Homo sapiens 	3.4.23.46	
2zht	Homo sapiens 	3.4.23.46	
2zhs	Homo sapiens 	3.4.23.46	
2zhr	Homo sapiens 	3.4.23.46	
2zhq	Homo sapiens 	3.4.21.5	
1yk8	Homo sapiens 	3.4.22.38	
1n2l	Homo sapiens 	3.1.6.8	
1yk7	Homo sapiens 	3.4.22.38	
1lpk	Homo sapiens 	3.4.21.6	
1n2k	Homo sapiens 	3.1.6.8	
3hc8	Homo sapiens 	3.1.4.35	
1lpg	Homo sapiens 	3.4.21.6	
3hat	Homo sapiens 	3.4.21.5	
3p17	Homo sapiens 	3.4.21.5	
2zhf	Homo sapiens 	3.4.21.5	
1lpb	Homo sapiens 	3.1.1.3	
2zhe	Homo sapiens 	3.4.21.5	
1lpa	Homo sapiens 	3.1.1.3	
2gd4	Homo sapiens 	3.4.21.6	
1loz	Homo sapiens 	3.2.1.17	
2zgx	Homo sapiens 	3.4.21.5	
2b7d	Homo sapiens 	3.4.21.21	
3hac	Homo sapiens 	3.4.14.5	
3hab	Homo sapiens 	3.4.14.5	
1lq0	Homo sapiens 	3.2.1.14	
3c5w	Homo sapiens 	3.1.1.89	
3c5w	Homo sapiens 	3.1.3.16	
1n1m	Homo sapiens 	3.4.14.5	
3c5v	Homo sapiens 	3.1.1.89	
2zi2	Homo sapiens 	3.4.21.5	
2zgj	Homo sapiens 	3.4.21	
2zgh	Homo sapiens 	3.4.21	
3c5k	Homo sapiens 	3.5.1.98	
3hb1	Homo sapiens 	3.1.3.48	
3hb0	Homo sapiens 	3.1.3.48	
2zgc	Homo sapiens 	3.4.21	
2zgb	Homo sapiens 	3.4.21.5	
1n29	Homo sapiens 	3.1.1.4	
1n28	Homo sapiens 	3.1.1.4	
2zfy	Homo sapiens 	3.4.19.12	
2zfr	Homo sapiens 	3.4.21.5	
2zfq	Homo sapiens 	3.4.21.5	
2zfp	Homo sapiens 	3.4.21.5	
1a7a	Homo sapiens 	3.3.1.1	
1ygu	Homo sapiens 	3.1.3.48	
1ygr	Homo sapiens 	3.1.3.48	
3arn	Homo sapiens 	3.6.1.23	
2b5t	Homo sapiens 	3.4.21.5	
2zff	Homo sapiens 	3.4.21.5	
1a86	Homo sapiens 	3.4.24.34	
1a85	Homo sapiens 	3.4.24.34	
1fax	Homo sapiens 	3.4.21.6	
1a6q	Homo sapiens 	3.1.3.16	
1ygc	Homo sapiens 	3.4.21.21	
3ara	Homo sapiens 	3.6.1.23	
1lmw	Homo sapiens 	3.4.21.73	
1lmt	Homo sapiens 	3.2.1.17	
1fak	Homo sapiens 	3.4.21.21	
2b4y	Homo sapiens 	3.5.1	
2zg0	Homo sapiens 	3.4.21.5	
3v9b	Homo sapiens 	3.1.4.17	
1yh3	Homo sapiens 	3.2.2.5	
1a5y	Homo sapiens 	3.1.3.48	
2b4s	Homo sapiens 	3.1.3.48	
1ryh	Homo sapiens 	3.6.5.2	
1ryf	Homo sapiens 	3.6.5.2	
2ga7	Homo sapiens 	3.6.3.4	
1yfk	Homo sapiens 	3.1.3.13	
3tvx	Homo sapiens 	3.1.4.17	
2zec	Homo sapiens 	3.4.21.59	
2zeb	Homo sapiens 	3.4.21.59	
2ga2	Homo sapiens 	3.4.11.18	
2zdz	Homo sapiens 	3.4.23.46	
1fb1	Homo sapiens 	3.5.4.16	
3tvl	Homo sapiens 	3.6.1.28	
1a5h	Homo sapiens 	3.4.21.68	
2zdv	Homo sapiens 	3.4.21.5	
1a5g	Homo sapiens 	3.4.21.5	
3tvj	Homo sapiens 	3.4.21.104	
3tvc	Homo sapiens 	3.4.24	
2zf0	Homo sapiens 	3.4.21.5	
3c45	Homo sapiens 	3.4.14.5	
3c43	Homo sapiens 	3.4.14.5	
3apn	Homo sapiens 	3.5.3.15	
3apm	Homo sapiens 	3.5.3.15	
1a4y	Homo sapiens 	3.1.27	
1a4w	Homo sapiens 	3.4.21.5	
2b3o	Homo sapiens 	3.1.3.48	
1rxd	Homo sapiens 	3.1.3.48	
2zda	Homo sapiens 	3.4.21.5	
2b3l	Homo sapiens 	3.4.11.18	
3v96	Homo sapiens 	3.4.24.22	
3v7t	Homo sapiens 	3.4.21.59	
2b3k	Homo sapiens 	3.4.11.18	
1a61	Homo sapiens 	3.4.21.5	
2b3h	Homo sapiens 	3.4.11.18	
1t9z	Homo sapiens 	3.1.3.16	
1a4i	Homo sapiens 	3.5.4.9	
1rwx	Homo sapiens 	3.4.22.36	
1rww	Homo sapiens 	3.4.22.36	
1rwv	Homo sapiens 	3.4.22.36	
1t9s	Homo sapiens 	3.1.4.35	
1t9r	Homo sapiens 	3.1.4.35	
1rwq	Homo sapiens 	3.4.14.5	
2ze1	Homo sapiens 	3.4.23.46	
1rwp	Homo sapiens 	3.4.22.36	
2b2y	Homo sapiens 	3.6.4.12	
1rwo	Homo sapiens 	3.4.22.36	
1rwn	Homo sapiens 	3.4.22.36	
2b2w	Homo sapiens 	3.6.4.12	
1rwm	Homo sapiens 	3.4.22.36	
2zcl	Homo sapiens 	3.4.21.77	
2b49	Homo sapiens 	3.1.3.48	
2b2v	Homo sapiens 	3.6.4.12	
2zck	Homo sapiens 	3.4.21.77	
2b2u	Homo sapiens 	3.6.4.12	
1rwk	Homo sapiens 	3.4.22.36	
2b2t	Homo sapiens 	3.6.4.12	
2zch	Homo sapiens 	3.4.21.77	
3c1k	Homo sapiens 	3.4.21.5	
3nj4	Homo sapiens 	3.3.1.1	
3tv8	Homo sapiens 	3.2.1.22	
3v6m	Homo sapiens 	3.4.22.59	
3v6l	Homo sapiens 	3.4.22.59	
3c0z	Homo sapiens 	3.5.1.98	
3nhe	Homo sapiens 	3.4.19.12	
3c0y	Homo sapiens 	3.5.1.98	
1a3e	Homo sapiens 	3.4.21.5	
3c27	Homo sapiens 	3.4.21.5	
1a3b	Homo sapiens 	3.4.21.5	
3v6e	Homo sapiens 	3.4.19.12	
1t8p	Homo sapiens 	3.1.3.13	
3ant	Homo sapiens 	3.1.3.76	
3ant	Homo sapiens 	3.3.2.10	
3ans	Homo sapiens 	3.1.3.76	
3ans	Homo sapiens 	3.3.2.10	
3v6c	Homo sapiens 	3.4.19.12	
1ycm	Homo sapiens 	3.4.24.65	
1a46	Homo sapiens 	3.4.21.5	
3ngq	Homo sapiens 	3.1	
3tu7	Homo sapiens 	3.4.21.5	
3ngo	Homo sapiens 	3.1	
3ngn	Homo sapiens 	3.1	
2zc9	Homo sapiens 	3.4.21.5	
2zav	Homo sapiens 	3.5.3.1	
3tsk	Homo sapiens 	3.4.24.65	
1a2c	Homo sapiens 	3.4.21.5	
1ybw	Homo sapiens 	3.4.21	
3tsf	Homo sapiens 	3.1.4.35	
3tse	Homo sapiens 	3.1.4.35	
2fzz	Homo sapiens 	3.4.21.6	
3nfy	Homo sapiens 	3.1.3.13	
3c10	Homo sapiens 	3.5.1.98	
3v4y	Homo sapiens 	3.1.3.16	
4hxh	Homo sapiens 	3.1	
3gym	Homo sapiens 	3.4.21	
3gyl	Homo sapiens 	3.4.21	
3tt4	Homo sapiens 	3.4.24.34	
3nfl	Homo sapiens 	3.1.3.48	
3nfk	Homo sapiens 	3.1.3.48	
3v4o	Homo sapiens 	3.4.22	
3v4k	Homo sapiens 	3.5.4.14	
3v4j	Homo sapiens 	3.5.4.14	
2ssp	Homo sapiens 	3.2.2.27	
1lhm	Homo sapiens 	3.2.1.17	
1lhl	Homo sapiens 	3.2.1.17	
1lhk	Homo sapiens 	3.2.1.17	
1lhj	Homo sapiens 	3.2.1.17	
1t6n	Homo sapiens 	3.6.4.13	
1lhi	Homo sapiens 	3.2.1.17	
1lhh	Homo sapiens 	3.2.1.17	
1lhg	Homo sapiens 	3.4.21.5	
1yaq	Homo sapiens 	3.2.1.17	
1lhf	Homo sapiens 	3.4.21.5	
1rtk	Homo sapiens 	3.4.21.47	
1yap	Homo sapiens 	3.2.1.17	
3gxt	Homo sapiens 	3.2.1.22	
1lhe	Homo sapiens 	3.4.21.5	
1yao	Homo sapiens 	3.2.1.17	
1lhd	Homo sapiens 	3.4.21.5	
1yan	Homo sapiens 	3.2.1.17	
1yc0	Homo sapiens 	3.4.21	
1lhc	Homo sapiens 	3.4.21.5	
1yam	Homo sapiens 	3.2.1.17	
1rtg	Homo sapiens 	3.4.24.24	
3gxp	Homo sapiens 	3.2.1.22	
1rtf	Homo sapiens 	3.4.21.68	
1yaj	Homo sapiens 	3.1.1.1	
1yaj	Homo sapiens 	3.1.1.56	
3gxn	Homo sapiens 	3.2.1.22	
3gxm	Homo sapiens 	3.2.1.45	
1yah	Homo sapiens 	3.1.1.1	
1yah	Homo sapiens 	3.1.1.56	
3v55	Homo sapiens 	3.4.22	
3gxi	Homo sapiens 	3.2.1.45	
3ts4	Homo sapiens 	3.4.24.65	
3gxf	Homo sapiens 	3.2.1.45	
1ezq	Homo sapiens 	3.4.21.6	
1a0l	Homo sapiens 	3.4.21.59	
2srt	Homo sapiens 	3.4.24.17	
3gxd	Homo sapiens 	3.2.1.45	
1li4	Homo sapiens 	3.3.1.1	
2fye	Homo sapiens 	3.4.22.27	
2za5	Homo sapiens 	3.4.21.59	
2b07	Homo sapiens 	3.1.3.48	
3gwt	Homo sapiens 	3.1.4.17	
1t5i	Homo sapiens 	3.6.4.13	
3v2y	Homo sapiens 	3.2.1.17	
1a17	Homo sapiens 	3.1.3.16	
3i9n	Homo sapiens 	3.2.2.5	
3i9m	Homo sapiens 	3.2.2.5	
3v2w	Homo sapiens 	3.2.1.17	
2fxr	Homo sapiens 	3.4.21.59	
3tpr	Homo sapiens 	3.4.23.46	
3tpp	Homo sapiens 	3.4.23.46	
3tpl	Homo sapiens 	3.4.23.46	
1t69	Homo sapiens 	3.5.1.98	
3tpj	Homo sapiens 	3.4.23.46	
1t4v	Homo sapiens 	3.4.21.5	
1t67	Homo sapiens 	3.5.1.98	
1t4u	Homo sapiens 	3.4.21.5	
2mei	Homo sapiens 	3.2.1.17	
2meh	Homo sapiens 	3.2.1.17	
1t64	Homo sapiens 	3.5.1.98	
2meg	Homo sapiens 	3.2.1.17	
1ya8	Homo sapiens 	3.1.1.1	
1ya8	Homo sapiens 	3.1.1.56	
2mef	Homo sapiens 	3.2.1.17	
2mee	Homo sapiens 	3.2.1.17	
2med	Homo sapiens 	3.2.1.17	
2mec	Homo sapiens 	3.2.1.17	
1ya4	Homo sapiens 	3.1.1.1	
1ya4	Homo sapiens 	3.1.1.56	
2meb	Homo sapiens 	3.2.1.17	
3i8v	Homo sapiens 	3.1.4.17	
2mea	Homo sapiens 	3.2.1.17	
1rrk	Homo sapiens 	3.4.21.47	
1t4j	Homo sapiens 	3.1.3.48	
2fww	Homo sapiens 	3.4.21.59	
3ncu	Homo sapiens 	3.6.4.13	
3gvp	Homo sapiens 	3.3.1.1	
2h9t	Homo sapiens 	3.4.21.5	
3v34	Homo sapiens 	3.1	
3toq	Homo sapiens 	3.6.1.7	
3ncl	Homo sapiens 	3.4.21.109	
3v33	Homo sapiens 	3.1	
3v32	Homo sapiens 	3.1	
3top	Homo sapiens 	3.2.1.20	
3top	Homo sapiens 	3.2.1.3	
3ton	Homo sapiens 	3.2.1.20	
3ton	Homo sapiens 	3.2.1.3	
2h9e	Homo sapiens 	3.4.21.6	
1lg2	Homo sapiens 	3.2.1.14	
1lg1	Homo sapiens 	3.2.1.14	
3i7z	Homo sapiens 	3.1.3.48	
1rs0	Homo sapiens 	3.4.21.47	
2fvz	Homo sapiens 	3.1.3.25	
3gw5	Homo sapiens 	3.4.23.15	
2fvv	Homo sapiens 	3.6.1.52	
4htj	Homo sapiens 	3.1.3.48	
4hti	Homo sapiens 	3.1.3.48	
3i7i	Homo sapiens 	3.4.24	
4htc	Homo sapiens 	3.4.21.5	
2h8n	Homo sapiens 	3.5.1.98	
3i7g	Homo sapiens 	3.4.24	
1ewn	Homo sapiens 	3.2.2.21	
1t49	Homo sapiens 	3.1.3.48	
1t48	Homo sapiens 	3.1.3.48	
1rpm	Homo sapiens 	3.1.3.48	
3gv4	Homo sapiens 	3.5.1.98	
3i80	Homo sapiens 	3.1.3.48	
2fun	Homo sapiens 	3.4.22.61	
1lcy	Homo sapiens 	3.4.21.108	
3tmp	Homo sapiens 	3.4.19.12	
3tmo	Homo sapiens 	3.4.19.12	
3zys	Homo sapiens 	3.6.5.5	
2h7j	Homo sapiens 	3.4.22.27	
1le7	Homo sapiens 	3.1.1.4	
1le6	Homo sapiens 	3.1.1.4	
3tmi	Homo sapiens 	3.6.4.13	
2fud	Homo sapiens 	3.4.22.27	
1ros	Homo sapiens 	3.4.24.65	
2h7c	Homo sapiens 	3.1.1.1	
2h7c	Homo sapiens 	3.1.1.56	
3ai8	Homo sapiens 	3.4.22.1	
1ror	Homo sapiens 	3.1.4.17	
1lcl	Homo sapiens 	3.1.1.5	
1t32	Homo sapiens 	3.4.21.20	
1t31	Homo sapiens 	3.4.21.39	
3zyc	Homo sapiens 	3.6.5.5	
2fv9	Homo sapiens 	3.4.24.86	
2fv5	Homo sapiens 	3.4.24.86	
4hrf	Homo sapiens 	3.1.3.16	
4hrf	Homo sapiens 	3.1.3.48	
1ew2	Homo sapiens 	3.1.3.1	
1g7g	Homo sapiens 	3.1.3.48	
1g7f	Homo sapiens 	3.1.3.48	
3zxh	Homo sapiens 	3.4.24	
3i4u	Homo sapiens 	3.6.4.13	
1eub	Homo sapiens 	3.4.24	
3tkz	Homo sapiens 	3.1.3.48	
1rnf	Homo sapiens 	3.1.27	
3gro	Homo sapiens 	3.1.2.22	
1rne	Homo sapiens 	3.4.23.15	
1g86	Homo sapiens 	3.1.1.5	
1rmz	Homo sapiens 	3.4.24.65	
2h5j	Homo sapiens 	3.4.22.56	
4bdx	Homo sapiens 	3.4.21.38	
2h5i	Homo sapiens 	3.4.22.56	
4bdw	Homo sapiens 	3.4.21.38	
3i4a	Homo sapiens 	3.5.3.18	
1lar	Homo sapiens 	3.1.3.48	
1ro9	Homo sapiens 	3.1.4.17	
3tkj	Homo sapiens 	3.4.19.5	
3tkj	Homo sapiens 	3.5.1.1	
7kme	Homo sapiens 	3.4.21.5	
1ro6	Homo sapiens 	3.1.4.17	
3tkb	Homo sapiens 	3.2.2.27	
3zwf	Homo sapiens 	3.1.26.11	
2h4z	Homo sapiens 	3.1.3.13	
3i3t	Homo sapiens 	3.4.19.12	
2h4y	Homo sapiens 	3.4.22.36	
2h4x	Homo sapiens 	3.1.3.13	
2h4w	Homo sapiens 	3.4.22.36	
2h4v	Homo sapiens 	3.1.3.48	
1laa	Homo sapiens 	3.2.1.17	
2h4u	Homo sapiens 	3.1.2.1	
2h65	Homo sapiens 	3.4.22.56	
3tjv	Homo sapiens 	3.4.21	
2frq	Homo sapiens 	3.4.22.27	
3tju	Homo sapiens 	3.4.21	
2ft2	Homo sapiens 	3.4.22.27	
2h60	Homo sapiens 	3.6.1	
3tjq	Homo sapiens 	3.4.21	
2h4k	Homo sapiens 	3.1.3.48	
3tjo	Homo sapiens 	3.4.21	
3tl0	Homo sapiens 	3.1.3.48	
3tjn	Homo sapiens 	3.4.21	
3tjm	Homo sapiens 	3.1.2.14	
1rlw	Homo sapiens 	3.1.1.4	
1rlw	Homo sapiens 	3.1.1.5	
2h4g	Homo sapiens 	3.1.3.48	
2fra	Homo sapiens 	3.4.22.27	
2yy2	Homo sapiens 	3.1.4.35	
2fs9	Homo sapiens 	3.4.21.59	
2fs8	Homo sapiens 	3.4.21.59	
3tiw	Homo sapiens 	3.6.4.6	
3tk9	Homo sapiens 	3.4.21	
2fs4	Homo sapiens 	3.4.23.15	
2h54	Homo sapiens 	3.4.22.36	
2fqq	Homo sapiens 	3.4.22.36	
3tk6	Homo sapiens 	3.4.21.6	
1xxf	Homo sapiens 	3.4.21.27	
2h52	Homo sapiens 	3.1.3.13	
2h51	Homo sapiens 	3.4.22.36	
3tk5	Homo sapiens 	3.4.21.6	
1xxd	Homo sapiens 	3.4.21.27	
4bbz	Homo sapiens 	3.1.1.8	
3i2e	Homo sapiens 	3.5.3.18	
3zus	Homo sapiens 	3.4.24.69	
3zur	Homo sapiens 	3.4.24.69	
1rm8	Homo sapiens 	3.4.24	
1g4k	Homo sapiens 	3.4.24.17	
1xww	Homo sapiens 	3.1.3.2	
1xww	Homo sapiens 	3.1.3.48	
1rkp	Homo sapiens 	3.1.4.35	
3i1y	Homo sapiens 	3.1.3.76	
3i1y	Homo sapiens 	3.3.2.10	
3gov	Homo sapiens 	3.4.21	
2fpz	Homo sapiens 	3.4.21.59	
2h48	Homo sapiens 	3.4.22.36	
2h2u	Homo sapiens 	3.6.1.6	
1xwi	Homo sapiens 	3.6.4.6	
2h44	Homo sapiens 	3.1.4.35	
2h42	Homo sapiens 	3.1.4.35	
2h2n	Homo sapiens 	3.6.1.6	
2h40	Homo sapiens 	3.1.4.35	
3aca	Homo sapiens 	3.6.1.13	
3aca	Homo sapiens 	3.6.1.58	
1rjx	Homo sapiens 	3.4.21.7	
3zv2	Homo sapiens 	3.1.3.48	
3thj	Homo sapiens 	3.5.3.1	
3thh	Homo sapiens 	3.5.3.1	
4baq	Homo sapiens 	3.4.21.5	
1xx9	Homo sapiens 	3.4.21.27	
3the	Homo sapiens 	3.5.3.1	
4bao	Homo sapiens 	3.4.21.5	
4ban	Homo sapiens 	3.4.21.5	
3thd	Homo sapiens 	3.2.1.23	
4bam	Homo sapiens 	3.4.21.5	
1eqe	Homo sapiens 	3.2.1.17	
3thc	Homo sapiens 	3.2.1.23	
4bak	Homo sapiens 	3.4.21.5	
3i28	Homo sapiens 	3.1.3.76	
3i28	Homo sapiens 	3.3.2.10	
2foz	Homo sapiens 	3.2.1.143	
3i25	Homo sapiens 	3.4.23.46	
4bah	Homo sapiens 	3.4.21.5	
2fq9	Homo sapiens 	3.4.22.27	
1z8l	Homo sapiens 	3.4.17.21	
1z8j	Homo sapiens 	3.4.21.5	
1z8i	Homo sapiens 	3.4.21.5	
1g49	Homo sapiens 	3.4.24.17	
1z8g	Homo sapiens 	3.4.21.106	
2fop	Homo sapiens 	3.4.19.12	
2foo	Homo sapiens 	3.4.19.12	
2foj	Homo sapiens 	3.4.19.12	
2ytw	Homo sapiens 	3.4.21	
1g2m	Homo sapiens 	3.4.21.6	
1riw	Homo sapiens 	3.4.21.5	
1g2l	Homo sapiens 	3.4.21.6	
2shp	Homo sapiens 	3.1.3.48	
3ac9	Homo sapiens 	3.6.1.13	
3ac9	Homo sapiens 	3.6.1.58	
1z7x	Homo sapiens 	3.1.27.5	
3tgg	Homo sapiens 	3.1.4.35	
3gmz	Homo sapiens 	3.5.3.1	
3tge	Homo sapiens 	3.1.4.35	
1xur	Homo sapiens 	3.4.24	
3aaf	Homo sapiens 	3.6.4.12	
3th7	Homo sapiens 	3.5.3.1	
1g37	Homo sapiens 	3.4.21.5	
1xud	Homo sapiens 	3.4.24	
2fp0	Homo sapiens 	3.2.1.143	
3th4	Homo sapiens 	3.4.21.21	
1xuc	Homo sapiens 	3.4.24	
1eq5	Homo sapiens 	3.2.1.17	
3th3	Homo sapiens 	3.4.21.21	
1eq4	Homo sapiens 	3.2.1.17	
3th2	Homo sapiens 	3.4.21.21	
1g32	Homo sapiens 	3.4.21.5	
2ysx	Homo sapiens 	3.1.3.86	
1g30	Homo sapiens 	3.4.21.5	
1eol	Homo sapiens 	3.4.21.5	
2yu7	Homo sapiens 	3.1.3.48	
2yu6	Homo sapiens 	3.6.4.13	
1rhu	Homo sapiens 	3.4.22.56	
1eoj	Homo sapiens 	3.4.21.5	
1rhr	Homo sapiens 	3.4.22.56	
1g1h	Homo sapiens 	3.1.3.48	
1rhq	Homo sapiens 	3.4.22.56	
1g1g	Homo sapiens 	3.1.3.48	
1xv8	Homo sapiens 	3.2.1.1	
1g1f	Homo sapiens 	3.1.3.48	
3zrh	Homo sapiens 	3.4.19.12	
1rhm	Homo sapiens 	3.4.22.56	
1rhk	Homo sapiens 	3.4.22.56	
3gls	Homo sapiens 	3.5.1	
1rhj	Homo sapiens 	3.4.22.56	
3mz7	Homo sapiens 	3.5.1.98	
1xtk	Homo sapiens 	3.6.4.13	
3mz6	Homo sapiens 	3.5.1.98	
1xtj	Homo sapiens 	3.6.4.13	
3gn0	Homo sapiens 	3.5.3.1	
1z6j	Homo sapiens 	3.4.21.21	
1xti	Homo sapiens 	3.6.4.13	
3mz4	Homo sapiens 	3.5.1.98	
3mz3	Homo sapiens 	3.5.1.98	
3mxo	Homo sapiens 	3.1.3.16	
1z6e	Homo sapiens 	3.4.21.6	
3tg3	Homo sapiens 	3.1.3.16	
3tg3	Homo sapiens 	3.1.3.48	
3tg1	Homo sapiens 	3.1.3.16	
3tg1	Homo sapiens 	3.1.3.48	
1rgu	Homo sapiens 	3.1.4	
1rgt	Homo sapiens 	3.1.4	
2yrn	Homo sapiens 	3.6.4.12	
1z71	Homo sapiens 	3.4.21.5	
3o9v	Homo sapiens 	3.4.14.5	


