PDBID	SCIENTIFIC_ORGANISM	EC_NUMBER	
4e4m	Homo sapiens 	2.7.10.2	
2p0c	Homo sapiens 	2.7.10.1	
4e4l	Homo sapiens 	2.7.10.2	
3bu3	Homo sapiens 	2.7.10.1	
1zj3	Homo sapiens 	2.4.1.37	
1zj3	Homo sapiens 	2.4.1.40	
1zj2	Homo sapiens 	2.4.1.37	
1zj2	Homo sapiens 	2.4.1.40	
2c6t	Homo sapiens 	2.7.11.22	
1zj1	Homo sapiens 	2.4.1.37	
1zj1	Homo sapiens 	2.4.1.40	
1zj0	Homo sapiens 	2.4.1.37	
1zj0	Homo sapiens 	2.4.1.40	
2c6o	Homo sapiens 	2.7.11.22	
1zhj	Homo sapiens 	2.4.1.37	
1zhj	Homo sapiens 	2.4.1.40	
3q04	Homo sapiens 	2.7.11.1	
2c6m	Homo sapiens 	2.7.11.22	
2no9	Homo sapiens 	2.7.1.74	
2c6l	Homo sapiens 	2.7.11.22	
2c6k	Homo sapiens 	2.7.11.22	
2no7	Homo sapiens 	2.7.1.74	
2no6	Homo sapiens 	2.7.1.74	
2c6i	Homo sapiens 	2.7.11.22	
2ati	Homo sapiens 	2.4.1.1	
2no3	Homo sapiens 	2.7.11.24	
2hak	Homo sapiens 	2.7.11.1	
2hak	Homo sapiens 	2.7.11.26	
1mp8	Homo sapiens 	2.7.10.2	
2c6e	Homo sapiens 	2.7.11.1	
2no1	Homo sapiens 	2.7.1.74	
3olh	Homo sapiens 	2.8.1.2	
2c6d	Homo sapiens 	2.7.11.1	
2no0	Homo sapiens 	2.7.1.74	
1gbn	Homo sapiens 	2.6.1.13	
3brt	Homo sapiens 	2.7.11.10	
2c5y	Homo sapiens 	2.7.11.22	
2c5x	Homo sapiens 	2.7.11.22	
1zi5	Homo sapiens 	2.4.1.37	
1zi5	Homo sapiens 	2.4.1.40	
3d4q	Homo sapiens 	2.7.11.1	
1zi4	Homo sapiens 	2.4.1.37	
1zi4	Homo sapiens 	2.4.1.40	
2c5v	Homo sapiens 	2.7.11.22	
1zi3	Homo sapiens 	2.4.1.37	
1zi3	Homo sapiens 	2.4.1.40	
1zi1	Homo sapiens 	2.4.1.37	
1zi1	Homo sapiens 	2.4.1.40	
1zgn	Homo sapiens 	2.5.1.18	
2c5o	Homo sapiens 	2.7.11.22	
2c5n	Homo sapiens 	2.7.11.22	
3brb	Homo sapiens 	2.7.10.1	
3uwp	Homo sapiens 	2.1.1.43	
2p02	Homo sapiens 	2.5.1.6	
2c5d	Homo sapiens 	2.7.10.1	
4e47	Homo sapiens 	2.1.1.43	
1b6c	Homo sapiens 	2.7.11.30	
1gag	Homo sapiens 	2.7.10.1	
3bqr	Homo sapiens 	2.7.11.1	
2c69	Homo sapiens 	2.7.11.22	
2c68	Homo sapiens 	2.7.11.22	
3ojv	Homo sapiens 	2.7.10.1	
2c60	Homo sapiens 	2.7.11.25	
2c4j	Homo sapiens 	2.5.1.18	
2v9y	Homo sapiens 	2.1.2.2	
3uvr	Homo sapiens 	2.7.11.24	
3bqc	Homo sapiens 	2.7.11.1	
3ojm	Homo sapiens 	2.7.10.1	
3uvq	Homo sapiens 	2.7.11.24	
3uvp	Homo sapiens 	2.7.11.24	
2c4g	Homo sapiens 	2.7.11.22	
1zet	Homo sapiens 	2.7.7.7	
3d2r	Homo sapiens 	2.7.11.2	
3bpr	Homo sapiens 	2.7.10.1	
2c3t	Homo sapiens 	2.5.1.18	
2c3q	Homo sapiens 	2.5.1.18	
2c52	Homo sapiens 	2.3.1.48	
2c3n	Homo sapiens 	2.5.1.18	
2c3l	Homo sapiens 	2.7.11.1	
2c3k	Homo sapiens 	2.7.11.1	
2c3j	Homo sapiens 	2.7.11.1	
2c3i	Homo sapiens 	2.7.11.1	
4e28	Homo sapiens 	2.1.1.45	
4e26	Homo sapiens 	2.7.11.1	
1b4f	Homo sapiens 	2.7.10.1	
3d1v	Homo sapiens 	2.4.2.1	
3bq7	Homo sapiens 	2.7.1.107	
4pgt	Homo sapiens BL21 (DE3) PLYSS	2.5.1.18	
2ar7	Homo sapiens 	2.7.4.3	
2c47	Homo sapiens 	2.7.11.1	
2c46	Homo sapiens 	2.7.7.50	
2ar5	Homo sapiens 	2.7.1.154	
2c2n	Homo sapiens 	2.3.1.39	
1b55	Homo sapiens 	2.7.10.2	
3oj2	Homo sapiens 	2.7.10.1	
3uv5	Homo sapiens 	2.7.11.1	
3uv4	Homo sapiens 	2.7.11.1	
2v7o	Homo sapiens 	2.7.11.17	
2aox	Homo sapiens 	2.1.1.8	
2aow	Homo sapiens 	2.1.1.8	
2aov	Homo sapiens 	2.1.1.8	
2aou	Homo sapiens 	2.1.1.8	
2aot	Homo sapiens 	2.1.1.8	
2c35	Homo sapiens 	2.7.7.6	
3ogu	Homo sapiens 	2.7.7.7	
2v7a	Homo sapiens 	2.7.10.2	
2c30	Homo sapiens 	2.7.11.1	
2v6z	Homo sapiens 	2.7.7.7	
3d0e	Homo sapiens 	2.7.11.1	
3ogj	Homo sapiens 	2.7.11.12	
1zd8	Homo sapiens 	2.7.4.10	
3bo5	Homo sapiens 	2.1.1.43	
1zd1	Homo sapiens 	2.8.2	
2c0t	Homo sapiens 	2.7.10.2	
1b39	Homo sapiens 	2.7.11.22	
1b38	Homo sapiens 	2.7.11.22	
1zbj	Homo sapiens 	2.7.10.2	
2c0o	Homo sapiens 	2.7.10.2	
2c0l	Homo sapiens 	2.3.1.176	
3ofm	Homo sapiens 	2.7.11.1	
2c0i	Homo sapiens 	2.7.10.2	
2v5q	Homo sapiens 	2.7.11.21	
3blr	Homo sapiens 	2.7.11.22	
3blr	Homo sapiens 	2.7.11.23	
3blq	Homo sapiens 	2.7.11.22	
3blq	Homo sapiens 	2.7.11.23	
3og7	Homo sapiens 	2.7.11.1	
3blj	Homo sapiens 	2.4.2.30	
3blh	Homo sapiens 	2.7.11.22	
3blh	Homo sapiens 	2.7.11.23	
3w55	Homo sapiens 	2.7.11.24	
3us4	Homo sapiens 	2.7.10.2	
3oef	Homo sapiens 	2.7.11.24	
2v62	Homo sapiens 	2.7.11.1	
2v4m	Homo sapiens 	2.6.1.16	
2v4l	Homo sapiens 	2.7.1.153	
2v4l	Homo sapiens 	2.7.11.1	
2alz	Homo sapiens 	2.7.7.7	
3odz	Homo sapiens 	2.7.11.24	
1ssl	Homo sapiens 	2.7.10.1	
3hwt	Homo sapiens BL21(DE3)RILP	2.7.7.7	
3ody	Homo sapiens 	2.7.11.24	
2an5	Homo sapiens 	2.1.1.28	
2an4	Homo sapiens 	2.1.1.28	
2an3	Homo sapiens 	2.1.1.28	
3w2s	Homo sapiens 	2.7.10.1	
3w2r	Homo sapiens 	2.7.10.1	
3upq	Homo sapiens 	2.7.7.7	
3bkb	Homo sapiens 	2.7.10.2	
3w2q	Homo sapiens 	2.7.10.1	
1mfw	Homo sapiens 	2.7.11.1	
3w2p	Homo sapiens 	2.7.10.1	
3w2o	Homo sapiens 	2.7.10.1	
2v55	Homo sapiens 	2.7.11.1	
2v3s	Homo sapiens 	2.7.11.1	
1fyn	Homo sapiens BL21 DE3	2.7.10.2	
3ode	Homo sapiens 	2.4.2.30	
3odc	Homo sapiens 	2.4.2.30	
3oda	Homo sapiens 	2.4.2.30	
3bjt	Homo sapiens 	2.7.1.40	
1fyc	Homo sapiens 	2.3.1.12	
2gy7	Homo sapiens 	2.7.10.1	
3oct	Homo sapiens 	2.7.10.2	
3hx0	Homo sapiens 	2.7.7.7	
3ocs	Homo sapiens 	2.7.10.2	
2gws	Homo sapiens 	2.7.7.7	
1u4d	Homo sapiens 	2.7.10.2	
1u4d	Homo sapiens 	2.7.11.1	
2gy5	Homo sapiens 	2.7.10.1	
3hvl	Homo sapiens 	2.3.1.48	
3ocp	Homo sapiens 	2.7.11.12	
3bjf	Homo sapiens 	2.7.1.40	
3uq2	Homo sapiens 	2.7.7.7	
3uq0	Homo sapiens 	2.7.7.7	
3hvc	Homo sapiens 	2.7.11.24	
2gwh	Homo sapiens 	2.8.2	
3ocg	Homo sapiens 	2.7.11.24	
3uol	Homo sapiens 	2.7.11.1	
2i9g	Homo sapiens 	2.7.7.7	
3uok	Homo sapiens 	2.7.11.1	
1mg4	Homo sapiens 	2.7.11.1	
1u59	Homo sapiens 	2.7.10.2	
3uoj	Homo sapiens 	2.7.11.1	
3biz	Homo sapiens 	2.7.10.2	
3biy	Homo sapiens 	2.3.1.48	
3uoh	Homo sapiens 	2.7.11.1	
1meo	Homo sapiens 	2.1.2.2	
3ocb	Homo sapiens 	2.7.11.1	
1men	Homo sapiens 	2.1.2.2	
1u54	Homo sapiens 	2.7.10.2	
1u54	Homo sapiens 	2.7.11.1	
3uod	Homo sapiens 	2.7.11.1	
1mej	Homo sapiens 	2.1.2.2	
3hw8	Homo sapiens 	2.7.7.7	
3bk0	Homo sapiens 	2.4.2.10	
3od8	Homo sapiens 	2.4.2.30	
3unz	Homo sapiens 	2.7.11.1	
3od6	Homo sapiens 	2.7.11.24	
2ajp	Homo sapiens 	2.7.1.35	
3up7	Homo sapiens 	2.7.11.1	
3od0	Homo sapiens 	2.7.11.12	
3up2	Homo sapiens 	2.7.11.1	
3obj	Homo sapiens 	2.7.11.24	
2gvj	Homo sapiens 	2.4.2.12	
3huc	Homo sapiens 	2.7.11.24	
3obg	Homo sapiens Rosetta	2.7.11.24	
3hub	Homo sapiens 	2.7.11.24	
3unk	Homo sapiens 	2.7.11.22	
2gvg	Homo sapiens 	2.4.2.12	
3unj	Homo sapiens 	2.7.11.22	
3bhy	Homo sapiens 	2.7.11.1	
1u46	Homo sapiens 	2.7.10.2	
1u46	Homo sapiens 	2.7.11.1	
2v30	Homo sapiens 	2.4.2.10	
3bhv	Homo sapiens 	2.7.11.22	
3bhu	Homo sapiens 	2.7.11.22	
3bht	Homo sapiens 	2.7.11.22	
3hv7	Homo sapiens 	2.7.11.24	
3hv6	Homo sapiens 	2.7.11.24	
3hv5	Homo sapiens 	2.7.11.24	
3hv4	Homo sapiens 	2.7.11.24	
3oaw	Homo sapiens 	2.7.1.153	
3oaw	Homo sapiens 	2.7.11.1	
3hv3	Homo sapiens 	2.7.11.24	
1u2h	Homo sapiens 	2.7.11.1	
3umx	Homo sapiens 	2.7.11.1	
3bhh	Homo sapiens 	2.7.11.17	
3umw	Homo sapiens 	2.7.11.1	
2i7q	Homo sapiens 	2.7.1.32	
2i7q	Homo sapiens 	2.7.1.82	
3oc1	Homo sapiens 	2.7.11.24	
1fvv	Homo sapiens 	2.7.11.22	
3uo6	Homo sapiens 	2.7.11.1	
2i7p	Homo sapiens 	2.7.1.33	
3uo5	Homo sapiens 	2.7.11.1	
1fvt	Homo sapiens 	2.7.11.22	
3uo4	Homo sapiens 	2.7.11.1	
2i7n	Homo sapiens 	2.7.1.33	
3w14	Homo sapiens 	2.7.10.1	
3w13	Homo sapiens 	2.7.10.1	
1fvr	Homo sapiens 	2.7.10.1	
3w12	Homo sapiens 	2.7.10.1	
3w11	Homo sapiens 	2.7.10.1	
1fvo	Homo sapiens 	2.1.3.3	
2v22	Homo sapiens 	2.7.11.22	
3bgz	Homo sapiens 	2.7.11.1	
2i7b	Homo sapiens 	2.4.1.37	
2i7b	Homo sapiens 	2.4.1.40	
3bgv	Homo sapiens 	2.1.1.56	
1h8f	Homo sapiens 	2.7.11.1	
1h8f	Homo sapiens 	2.7.11.26	
3bi6	Homo sapiens 	2.7.10.2	
3bgs	Homo sapiens BL21(DE3)	2.4.2.1	
2ahx	Homo sapiens 	2.7.10.1	
3bgq	Homo sapiens 	2.7.11.1	
3bgp	Homo sapiens 	2.7.11.1	
2v0d	Homo sapiens 	2.7.11.22	
3ob7	Homo sapiens 	2.1.1.45	
2gtu	Homo sapiens 	2.5.1.18	
3bgj	Homo sapiens 	2.4.2.10	
2gtr	Homo sapiens 	2.3.1.48	
3bgg	Homo sapiens 	2.4.2.10	
2i6l	Homo sapiens 	2.7.11.24	
1h92	Homo sapiens 	2.7.10.2	
1fw1	Homo sapiens 	2.5.1.18	
1snx	Homo sapiens 	2.7.10.2	
1md4	Homo sapiens 	2.5.1.18	
1md3	Homo sapiens 	2.5.1.18	
1snu	Homo sapiens 	2.7.10.2	
3bfx	Homo sapiens 	2.8.2	
1yzx	Homo sapiens 	2.5.1.18	
2i6b	Homo sapiens 	2.7.1.20	
2i6a	Homo sapiens 	2.7.1.20	
2gu8	Homo sapiens 	2.7.11.11	
2i5t	Homo sapiens 	2.3.2.4	
2gss	Homo sapiens 	2.5.1.18	
2zyb	Homo sapiens 	2.7.10.2	
2i5o	Homo sapiens 	2.7.7.7	
2agh	Homo sapiens 	2.1.1.43	
3hrf	Homo sapiens 	2.7.11.1	
3hrc	Homo sapiens 	2.7.11.1	
2agd	Homo sapiens 	2.4.1.22	
2agd	Homo sapiens 	2.4.1.38	
2agd	Homo sapiens 	2.4.1.90	
3hrb	Homo sapiens 	2.7.11.24	
2gsf	Homo sapiens 	2.7.10.1	
2afz	Homo sapiens 	2.3.2.5	
2afx	Homo sapiens 	2.3.2.5	
2afw	Homo sapiens 	2.3.2.5	
2ah9	Homo sapiens 	2.4.1.22	
2ah9	Homo sapiens 	2.4.1.38	
2ah9	Homo sapiens 	2.4.1.90	
2afu	Homo sapiens 	2.3.2.5	
2afs	Homo sapiens 	2.3.2.5	
3bel	Homo sapiens human strains undefined	2.7.10.1	
3bej	Homo sapiens 	2.3.1.48	
2afo	Homo sapiens 	2.3.2.5	
3beg	Homo sapiens 	2.7.11.1	
2afm	Homo sapiens 	2.3.2.5	
3bea	Homo sapiens 	2.7.10.1	
1yxx	Homo sapiens 	2.7.11.1	
1yxv	Homo sapiens 	2.7.11.1	
1yxu	Homo sapiens 	2.7.11.1	
1yxt	Homo sapiens 	2.7.11.1	
1yxs	Homo sapiens 	2.7.11.1	
1yz3	Homo sapiens 	2.1.1.28	
2aes	Homo sapiens 	2.4.1.22	
2aes	Homo sapiens 	2.4.1.38	
2aes	Homo sapiens 	2.4.1.90	
2gs7	Homo sapiens 	2.7.10.1	
3uix	Homo sapiens 	2.7.11.1	
2gs6	Homo sapiens 	2.7.10.1	
3hpn	Homo sapiens 	2.7.10.1	
3uiu	Homo sapiens 	2.7.10.2	
3uiu	Homo sapiens 	2.7.11.1	
2gs2	Homo sapiens 	2.7.10.1	
2gqh	Homo sapiens 	2.7.11.1	
2aec	Homo sapiens 	2.4.1.22	
2aec	Homo sapiens 	2.4.1.38	
2aec	Homo sapiens 	2.4.1.90	
2gqg	Homo sapiens 	2.7.10.2	
1h4l	Homo sapiens 	2.7.11.22	
1yy9	Homo sapiens 	2.7.10.1	
4ip7	Homo sapiens 	2.7.1.40	
1ywv	Homo sapiens 	2.7.11.1	
1sm2	Homo sapiens 	2.7.10.2	
3be2	Homo sapiens 	2.7.10.1	
3be1	Homo sapiens 	2.7.10.1	
1ywn	Homo sapiens 	2.7.10.1	
3bce	Homo sapiens 	2.7.10.1	
2i40	Homo sapiens 	2.7.11.22	
3bd9	Homo sapiens 	2.8.2.23	
1h3i	Homo sapiens 	2.1.1.43	
3bbw	Homo sapiens 	2.7.10.1	
3bbt	Homo sapiens 	2.7.10.1	
2acx	Homo sapiens 	2.7.11.16	
2ae7	Homo sapiens 	2.4.1.22	
2ae7	Homo sapiens 	2.4.1.38	
2ae7	Homo sapiens 	2.4.1.90	
3hp5	Homo sapiens 	2.7.11.24	
3hp2	Homo sapiens 	2.7.11.24	
2i1v	Homo sapiens 	2.7.1.105	
3nzu	Homo sapiens 	2.7.1.153	
3nzu	Homo sapiens 	2.7.11.1	
3hp1	Homo sapiens 	2.7.1.74	
1yvj	Homo sapiens 	2.7.10.2	
3nzs	Homo sapiens 	2.7.1.153	
3nzs	Homo sapiens 	2.7.11.1	
3j0k	Homo sapiens 	2.7.7.6	
3bbf	Homo sapiens 	2.7.13.3	
3bbf	Homo sapiens 	2.7.4.6	
2goo	Homo sapiens 	2.7.11.30	
3bbc	Homo sapiens 	2.7.13.3	
3bbc	Homo sapiens 	2.7.4.6	
3bbb	Homo sapiens 	2.7.13.3	
3bbb	Homo sapiens 	2.7.4.6	
2i1m	Homo sapiens 	2.7.10.1	
3hng	Homo sapiens 	2.7.10.1	
4ima	Homo sapiens 	2.7.1.40	
3hna	Homo sapiens BL21(DE3)	2.1.1.43	
2zv2	Homo sapiens 	2.7.11.17	
3ugc	Homo sapiens 	2.7.10.2	
2i0y	Homo sapiens 	2.7.10.1	
3nyx	Homo sapiens 	2.7.10.2	
3hmp	Homo sapiens 	2.7.12.1	
2i0v	Homo sapiens 	2.7.10.1	
3hmo	Homo sapiens 	2.7.12.1	
2ad1	Homo sapiens 	2.8.2	
3hmn	Homo sapiens 	2.7.12.1	
3hmm	Homo sapiens 	2.7.11.30	
1fq9	Homo sapiens 	2.7.10.1	
1h1w	Homo sapiens 	2.7.11.1	
2abl	Homo sapiens 	2.7.10.2	
3nyo	Homo sapiens 	2.7.11.16	
3nyn	Homo sapiens 	2.7.11.16	
2abj	Homo sapiens 	2.6.1.42	
3hmi	Homo sapiens 	2.7.10.2	
3uh4	Homo sapiens 	2.4.2.30	
1h1s	Homo sapiens 	2.7.11.22	
1h1r	Homo sapiens 	2.7.11.22	
3uh2	Homo sapiens 	2.4.2.30	
1h1q	Homo sapiens 	2.7.11.22	
3ufn	Homo sapiens 	2.7.7.49	
3ufn	Homo sapiens 	2.7.7.7	
1h1p	Homo sapiens 	2.7.11.22	
1fq1	Homo sapiens 	2.7.11.22	
1shy	Homo sapiens 	2.7.10.1	
2i0h	Homo sapiens 	2.7.11.24	
2i0e	Homo sapiens 	2.7.11.13	
1yv5	Homo sapiens 	2.5.1.1	
1yv5	Homo sapiens 	2.5.1.10	
4ikp	Homo sapiens 	2.1.1.125	
2gmx	Homo sapiens 	2.7.11.24	
2ac5	Homo sapiens 	2.7.11.1	
2ac3	Homo sapiens 	2.7.11.1	
1shf	Homo sapiens 	2.7.10.2	
1shd	Homo sapiens 	2.7.10.2	
3hll	Homo sapiens 	2.7.11.24	
1h0w	Homo sapiens 	2.7.11.22	
1h28	Homo sapiens 	2.7.11.22	
1h0v	Homo sapiens 	2.7.11.22	
1h27	Homo sapiens 	2.7.11.22	
3nz0	Homo sapiens 	2.7.10.2	
1h26	Homo sapiens 	2.7.11.22	
1h25	Homo sapiens 	2.7.11.22	
1h24	Homo sapiens 	2.7.11.22	
3ug2	Homo sapiens 	2.7.10.1	
3ug1	Homo sapiens 	2.7.10.1	
1lzj	Homo sapiens 	2.4.1.37	
1lzj	Homo sapiens 	2.4.1.40	
1lzi	Homo sapiens 	2.4.1.37	
1lzi	Homo sapiens 	2.4.1.40	
1h0c	Homo sapiens 	2.6.1.44	
1h0c	Homo sapiens 	2.6.1.51	
3hm8	Homo sapiens 	2.7.1.1	
3hkv	Homo sapiens 	2.4.2.30	
2ab6	Homo sapiens 	2.5.1.18	
3nww	Homo sapiens 	2.7.11.24	
3hkr	Homo sapiens 	2.5.1.18	
3ny5	Homo sapiens 	2.7.11.1	
4ijd	Homo sapiens 	2.1.1.43	
3p9j	Homo sapiens 	2.7.11.1	
1h10	Homo sapiens 	2.7.11.1	
1fmk	Homo sapiens 	2.7.10.2	
1yry	Homo sapiens 	2.4.2.1	
3udd	Homo sapiens 	2.4.2.30	
3hl7	Homo sapiens 	2.7.11.24	
1yrp	Homo sapiens 	2.7.11.1	
3nx8	Homo sapiens 	2.7.11.11	
3hl2	Homo sapiens 	2.9.1.2	
1yrk	Homo sapiens 	2.7.10.2	
1yrk	Homo sapiens 	2.7.11.13	
3hjo	Homo sapiens 	2.5.1.18	
3hjm	Homo sapiens 	2.5.1.18	
3ue8	Homo sapiens 	2.6.1.39	
3ue8	Homo sapiens 	2.6.1.7	
1h08	Homo sapiens 	2.7.11.22	
1h07	Homo sapiens 	2.7.11.22	
1flt	Homo sapiens 	2.7.10.1	
3ue4	Homo sapiens 	2.7.10.2	
1lz7	Homo sapiens 	2.4.1.37	
1lz7	Homo sapiens 	2.4.1.40	
1h01	Homo sapiens 	2.7.11.22	
1h00	Homo sapiens 	2.7.11.22	
1lz0	Homo sapiens 	2.4.1.37	
1lz0	Homo sapiens 	2.4.1.40	
4ij8	Homo sapiens 	2.1.1.43	
3hiz	Homo sapiens 	2.7.1.153	
3hiz	Homo sapiens 	2.7.11.1	
3nuy	Homo sapiens 	2.7.11.1	
3nux	Homo sapiens 	2.7.11.22	
3nuu	Homo sapiens 	2.7.11.1	
13gs	Homo sapiens 	2.5.1.18	
3nw7	Homo sapiens 	2.7.10.1	
3nw6	Homo sapiens 	2.7.10.1	
2gl6	Homo sapiens 	2.7.3.2	
1yqj	Homo sapiens 	2.7.11.24	
3nus	Homo sapiens 	2.7.11.1	
2o8y	Homo sapiens 	2.7.11.1	
3nw5	Homo sapiens 	2.7.10.1	
3hil	Homo sapiens 	2.7.10.1	
3nup	Homo sapiens 	2.7.11.22	
3hik	Homo sapiens 	2.7.11.21	
3nun	Homo sapiens 	2.7.11.1	
3hih	Homo sapiens 	2.7.11.21	
2o8j	Homo sapiens 	2.1.1.43	
2zoq	Homo sapiens 	2.7.11.24	
1ypv	Homo sapiens 	2.1.1.45	
4ii5	Homo sapiens 	2.7.11.22	
3p89	Homo sapiens 	2.3.1.48	
2gk9	Homo sapiens 	2.7.1.149	
3p88	Homo sapiens 	2.3.1.48	
2giv	Homo sapiens 	2.3.1.48	
3hhm	Homo sapiens 	2.7.1.153	
3hhm	Homo sapiens 	2.7.11.1	
1n8z	Homo sapiens 	2.7.10.1	
3hhd	Homo sapiens 	2.3.1.38	
3hhd	Homo sapiens 	2.3.1.39	
3hhd	Homo sapiens 	2.3.1.41	
3hhd	Homo sapiens 	2.3.1.85	
9gss	Homo sapiens 	2.5.1.18	
1yq7	Homo sapiens 	2.5.1.1	
1yq7	Homo sapiens 	2.5.1.10	
3nsz	Homo sapiens 	2.7.11.1	
1yom	Homo sapiens 	2.7.10.2	
1yol	Homo sapiens 	2.7.10.2	
2ght	Homo sapiens 	2.7.7.48	
2ght	Homo sapiens 	2.7.7.6	
1yoj	Homo sapiens 	2.7.10.2	
2ghq	Homo sapiens 	2.7.7.48	
2ghq	Homo sapiens 	2.7.7.6	
2o88	Homo sapiens pBAT4	2.7.10.2	
3p71	Homo sapiens 	2.1.1.233	
4ifb	Homo sapiens 	2.8.2.14	
5jdw	Homo sapiens BL(21)DE3PLYSS	2.1.4.1	
1fin	Homo sapiens 	2.7.11.22	
2ghg	Homo sapiens 	2.7.11.1	
2o6l	Homo sapiens 	2.4.1.17	
4ig8	Homo sapiens 	2.7.7	
1sd2	Homo sapiens 	2.4.2.28	
1fie	Homo sapiens 	2.3.2.13	
1n7j	Homo sapiens 	2.1.1.28	
1sd1	Homo sapiens 	2.4.2.28	
1n7i	Homo sapiens 	2.1.1.28	
3nru	Homo sapiens 	2.7.10.1	
2zmd	Homo sapiens 	2.7.12.1	
2zmc	Homo sapiens 	2.7.12.1	
3ua9	Homo sapiens 	2.4.2.30	
3ua7	Homo sapiens 	2.7.10.2	
3ua6	Homo sapiens 	2.7.10.2	
3nrm	Homo sapiens 	2.7.11.1	
4d9u	Homo sapiens 	2.7.11.1	
4d9t	Homo sapiens 	2.7.11.1	
2o5k	Homo sapiens 	2.7.11.1	
2o5k	Homo sapiens 	2.7.11.26	
3axw	Homo sapiens 	2.7.11.1	
3ns9	Homo sapiens 	2.7.11.22	
1n6c	Homo sapiens 	2.1.1.43	
3p57	Homo sapiens 	2.3.1.48	
1n6a	Homo sapiens 	2.1.1.43	
2gfs	Homo sapiens 	2.7.11.24	
3hei	Homo sapiens 	2.7.10.1	
2o65	Homo sapiens 	2.7.11.1	
3heg	Homo sapiens 	2.7.11.24	
2o64	Homo sapiens 	2.7.11.1	
2o63	Homo sapiens 	2.7.11.1	
3hec	Homo sapiens 	2.7.11.24	
1fgk	Homo sapiens 	2.7.10.1	
1n72	Homo sapiens 	2.3.1.48	
1fgi	Homo sapiens 	2.7.10.1	
2zm4	Homo sapiens 	2.7.10.2	
2zm3	Homo sapiens 	2.7.10.1	
1fgg	Homo sapiens 	2.4.1.135	
2zm1	Homo sapiens 	2.7.10.2	
4d8k	Homo sapiens 	2.7.10.2	
3p2z	Homo sapiens 	2.7.11.21	
2zkj	Homo sapiens 	2.7.11.2	
3nr9	Homo sapiens 	2.7.12.1	
3p2w	Homo sapiens 	2.7.11.21	
4d8d	Homo sapiens 	2.7.10.2	
3hdn	Homo sapiens 	2.7.11.1	
3hdm	Homo sapiens 	2.7.11.1	
2o3p	Homo sapiens 	2.7.11.1	
1lt8	Homo sapiens 	2.1.1.5	
1lt7	Homo sapiens 	2.1.1.5	
2zjw	Homo sapiens 	2.7.11.1	
3npc	Homo sapiens 	2.7.11.24	
3c8x	Homo sapiens 	2.7.10.1	
3p2b	Homo sapiens 	2.7.1.153	
3p2b	Homo sapiens 	2.7.11.1	
1sa4	Homo sapiens 	2.5.1.58	
1sa4	Homo sapiens 	2.5.1.59	
4id7	Homo sapiens 	2.7.10.2	
4id7	Homo sapiens 	2.7.11.1	
1ykr	Homo sapiens 	2.7.11.22	
3p37	Homo sapiens 	2.7.11.21	
3p36	Homo sapiens 	2.7.11.21	
3p35	Homo sapiens 	2.7.11.21	
3p34	Homo sapiens 	2.7.11.21	
2o2v	Homo sapiens 	2.7.11.25	
2o2v	Homo sapiens 	2.7.12.2	
3hck	Homo sapiens 	2.7.10.2	
2o2u	Homo sapiens 	2.7.11.24	
2gdo	Homo sapiens 	2.7.11.1	
1ykc	Homo sapiens 	2.5.1.18	
3hcf	Homo sapiens 	2.1.1.28	
3hce	Homo sapiens 	2.1.1.28	
3hcd	Homo sapiens 	2.1.1.28	
3p1i	Homo sapiens 	2.7.10.1	
1ls6	Homo sapiens 	2.8.2.1	
3hcc	Homo sapiens 	2.1.1.28	
3hcb	Homo sapiens 	2.1.1.28	
3hca	Homo sapiens 	2.1.1.28	
3p1f	Homo sapiens 	2.3.1.48	
2o2k	Homo sapiens 	2.1.1.13	
3p1e	Homo sapiens 	2.3.1.48	
3p1d	Homo sapiens 	2.3.1.48	
3p1c	Homo sapiens 	2.3.1.48	
4ic8	Homo sapiens 	2.7.11.24	
4ic7	Homo sapiens 	2.7.11.24	
4ic7	Homo sapiens 	2.7.12.2	
3p1a	Homo sapiens 	2.7.11.1	
3c7q	Homo sapiens 	2.7.10.1	
3p0y	Homo sapiens 	2.7.10.1	
3nnx	Homo sapiens 	2.7.11.24	
3nnw	Homo sapiens 	2.7.11.24	
3nnv	Homo sapiens 	2.7.11.24	
2ge9	Homo sapiens 	2.7.10.2	
3nnu	Homo sapiens 	2.7.11.24	
1a9u	Homo sapiens 	2.7.11.24	
3p23	Homo sapiens 	2.7.11.1	
3p0q	Homo sapiens 	2.4.2.30	
2zia	Homo sapiens 	2.7.1.74	
3p0p	Homo sapiens 	2.4.2.30	
3p0n	Homo sapiens 	2.4.2.30	
3p0m	Homo sapiens 	2.7.11.11	
3tzm	Homo sapiens 	2.7.11.30	
3p0f	Homo sapiens 	2.4.2.3	
3p0e	Homo sapiens 	2.4.2.3	
2o1h	Homo sapiens 	2.4.1.37	
2o1h	Homo sapiens 	2.4.1.40	
2zj4	Homo sapiens 	2.6.1.16	
2o1g	Homo sapiens 	2.4.1.37	
2o1g	Homo sapiens 	2.4.1.40	
2zj3	Homo sapiens 	2.6.1.16	
2o1f	Homo sapiens 	2.4.1.37	
2o1f	Homo sapiens 	2.4.1.40	
3c6m	Homo sapiens 	2.5.1.22	
3c6k	Homo sapiens 	2.5.1.22	
2o28	Homo sapiens 	2.3.1.4	
2o0u	Homo sapiens 	2.7.11.24	
3p11	Homo sapiens 	2.7.10.1	
2zi9	Homo sapiens 	2.7.1.74	
